SCHEDULE,TABLE,DEL FILE
AMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_AM.del
AMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_AP.del
AMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_WW.del
APSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_30.del
APSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_AM.del
APSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_AP.del
APSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_WW.del
EMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_30.del
EMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_AM.del
EMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_AP.del
EMSCED_GBS,EDGEDM.SOLUTION_AGGR_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SOLUTION_AGGR_FACT_WW.del
AMDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT.del
AMDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT.del
AMDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT.del
APDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT.del
APDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT.del
APDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT.del
EMDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT.del
EMDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT.del
EMDAILY,EDGEDM.SRV_OPP_DTL_DAILY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT.del
AMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT.del
AMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
AMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT.del
AMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
AMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT.del
AMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
APADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT.del
APADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
APADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT.del
APADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
APADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT.del
APADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
EMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT.del
EMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/30_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
EMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT.del
EMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AM_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
EMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT.del
EMADPM_WK,EDGEDM.SRV_OPP_DTL_WKLY_FACT,/db2/db2load1/data/Ascential/DM/AP_SRV_OPP_DTL_DAILY_FACT_PRIOR.del
AMSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_30.del
AMSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_AM.del
AMSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_AP.del
APSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_30.del
APSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_AM.del
APSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_AP.del
EMSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_30.del
EMSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_AM.del
EMSCED_SWP,EDGEDM.SWP_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SWP_KEY_DEAL_FACT_AP.del
APDAILY,EDGEDM.SW_BRAND,/db2/db2load1/data/Ascential/DM/EDGEDM.SW_BRAND.del
AMSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_30.del
AMSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_AM.del
AMSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_AP.del
APSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_30.del
APSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_AM.del
APSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_AP.del
EMSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_30.del
EMSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_AM.del
EMSCED_SHW,EDGEDM.SYSHW_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_KEY_DEAL_FACT_AP.del
AMSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_30.del
AMSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_AM.del
AMSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_AP.del
APSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_30.del
APSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_AM.del
APSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_AP.del
EMSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_30.del
EMSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_AM.del
EMSCED_SHW,EDGEDM.SYSHW_RDMP_ADJ_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.SYSHW_RDMP_ADJ_FACT_AP.del
APDAILY,EDGEDM.TACTIC_COMM_VHCL,/db2/db2load1/data/Ascential/BI3/DM/CONFORM.TACTIC_COMM_VHCL.del
APADPM_DLY,EDGEDM.TAGS,/db2/db2load3/LM/data/EDGEDM.TAGS.del
APDAILY,EDGEDM.TERRITORY_CVG_EXEC,/db2/db2load1/data/Ascential/SAP_CUSTOMER/data/EDGEDM.TERRITORY_CVG_EXEC.del
13WK_AM,EDGEDM.THIRTEEN_WK_DTL_INITV,/db2/db2load1/data/Ascential/DM/EDGEDM.THIRTEEN_WK_DTL_INITV_AM.del
13WK_AP,EDGEDM.THIRTEEN_WK_DTL_INITV,/db2/db2load1/data/Ascential/DM/EDGEDM.THIRTEEN_WK_DTL_INITV_AP.del
13WK_EM,EDGEDM.THIRTEEN_WK_DTL_INITV,/db2/db2load1/data/Ascential/DM/EDGEDM.THIRTEEN_WK_DTL_INITV_30.del
APDAILY,EDGEDM.TOP_TREE_ACCOUNT,/db2/db2load1/data/Ascential/DM/EDGEDM.TOP_TREE_ACCOUNT.del
AMSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_30.del
AMSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_AM.del
AMSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_AP.del
APSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_30.del
APSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_AM.del
APSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_AP.del
EMSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_30.del
EMSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_AM.del
EMSCED_TSS,EDGEDM.TSS_KEY_DEAL_FACT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSS_KEY_DEAL_FACT_AP.del
AMADPM_WK,EDGEDM.TSV_QUOTA_ATTAINMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSV_QUOTA_ATTAINMENT.del
APADPM_WK,EDGEDM.TSV_QUOTA_ATTAINMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSV_QUOTA_ATTAINMENT.del
EMADPM_WK,EDGEDM.TSV_QUOTA_ATTAINMENT,/db2/db2load1/data/Ascential/DM/EDGEDM.TSV_QUOTA_ATTAINMENT.del
APADPM_DLY,EDGEDM.WINPLAN_BRAND_SPONSORS,/db2/db2load3/LM/data/EDGEDM.WINPLAN_BRAND_SPONSORS.del
AMADPM_DLY,EDGEDM.WINPLAN_SPNSR_RVWR_APPRVR,/db2/db2load1/data/Ascential/DM/EDGEDM.WINPLAN_SPNSR_RVWR_APPRVR.del
APADPM_DLY,EDGEDM.WINPLAN_SPNSR_RVWR_APPRVR,/db2/db2load1/data/Ascential/DM/EDGEDM.WINPLAN_SPNSR_RVWR_APPRVR.del
EMADPM_DLY,EDGEDM.WINPLAN_SPNSR_RVWR_APPRVR,/db2/db2load1/data/Ascential/DM/EDGEDM.WINPLAN_SPNSR_RVWR_APPRVR.del
REFDAILY,EDGEDM.WIRTIOT,/db2/db2load1/data/Ascential/DM/EDGEDM.WIRTIOT.del
APADPM_WK,EDGEDM.WKLY_CREF,/db2/db2load1/data/LM/data/crefrecs.del
APDAILY,EDGEDM.WKLY_GEOGRAPHY_ROGUE_LIMITS,/db2/db2load1/data/Ascential/DM/CONFORM.WKLY_GEOGRAPHY_ROGUE_LIMITS.del
APWKLY_DLY,EDGEDM.WKLY_GEOGRAPHY_ROGUE_LIMITS,/db2/db2load1/data/Ascential/DM/CONFORM.WKLY_GEOGRAPHY_ROGUE_LIMITS.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_30.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_AM.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_AP.del
APWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_30.del
APWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_AM.del
APWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_AP.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_30.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_AM.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_CAMPAIGN,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CAMPAIGNS_AP.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_30.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_AM.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_AP.del
APWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_30.del
APWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_AM.del
APWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_AP.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_30.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_AM.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_CATEGORY,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_CATEGORY_AP.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_30.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_AM.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_AP.del
APWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_30.del
APWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_AM.del
APWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_AP.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_30.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_AM.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_INFLUENCER,/db2/db2load1/data/Ascential/DM/EDGEDM.INFLUENCER_AP.del
AMADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_30.del
AMADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AM.del
AMADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AP.del
APADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_30.del
APADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AM.del
APADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AP.del
EMADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_30.del
EMADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AM.del
EMADPM_WK,EDGEDM.WKLY_OPP_RELATED_OPP,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_RELATED_OPP_AP.del
AMADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_30.del
AMADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AM.del
AMADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AP.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_30.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AM.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AP.del
APADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_30.del
APADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AM.del
APADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AP.del
APWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_30.del
APWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AM.del
APWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AP.del
EMADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_30.del
EMADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AM.del
EMADPM_WK,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AP.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_30.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AM.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_ROGUE_INDICATOR,/db2/db2load1/data/Ascential/DM/EDGEDM.WKLY_OPP_ROGUE_INDICATOR_AP.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_30.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AM.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AP.del
APWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_30.del
APWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AM.del
APWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AP.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_30.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AM.del
EMWKLY_DLY,EDGEDM.WKLY_OPP_ROLE,/db2/db2load1/data/Ascential/DM/EDGEDM.ROLE_AP.del
AMADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
AMADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
AMADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
AMWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
APADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
APADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
APADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
APWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
APWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
APWKLY_DLY,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AP.del
EMADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_30.del
EMADPM_FRI,EDGEDM.WKLY_OPP_SOLUTION_CODE_VALIDATION,/db2/db2load1/data/Ascential/DM/EDGEDM.OPP_SOLUTION_CODE_VALIDATION_AM.del
